# BLASTN 2.13.0+
# Query: IGR_8 11364:11463
# Database: B._subtilis_NC_000964.3.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
IGR_8	NC_000964.3	100.000	99	0	0	1	99	11365	11463	1.42e-47	183
# BLASTN 2.13.0+
# Query: IGR_31 31832:31931
# Database: B._subtilis_NC_000964.3.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
IGR_31	NC_000964.3	100.000	99	0	0	1	99	11365	11463	1.42e-47	183
# BLASTN 2.13.0+
# Query: IGR_95 97945:98109
# Database: B._subtilis_NC_000964.3.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
IGR_95	NC_000964.3	100.000	164	0	0	1	164	92090	92253	1.90e-83	303
# BLASTN 2.13.0+
# Query: IGR_83 92089:92253
# Database: B._subtilis_NC_000964.3.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
IGR_83	NC_000964.3	100.000	164	0	0	1	164	92090	92253	1.90e-83	303
# BLASTN 2.13.0+
# Query: IGR_871 948250:948417
# Database: B._subtilis_NC_000964.3.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
IGR_871	NC_000964.3	100.000	167	0	0	1	167	636988	637154	4.17e-85	309
# BLASTN 2.13.0+
# Query: IGR_608 636987:637154
# Database: B._subtilis_NC_000964.3.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
IGR_608	NC_000964.3	100.000	167	0	0	1	167	636988	637154	4.17e-85	309
# BLASTN 2.13.0+
# Query: IGR_179 173049:173213
# Database: B._subtilis_NC_000964.3.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
IGR_179	NC_000964.3	100.000	164	0	0	1	164	162446	162609	1.90e-83	303
# BLASTN 2.13.0+
# Query: IGR_176 168053:168217
# Database: B._subtilis_NC_000964.3.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
IGR_176	NC_000964.3	100.000	164	0	0	1	164	162446	162609	1.90e-83	303
# BLASTN 2.13.0+
# Query: IGR_167 162445:162609
# Database: B._subtilis_NC_000964.3.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
IGR_167	NC_000964.3	100.000	164	0	0	1	164	162446	162609	1.90e-83	303
# BLASTN 2.13.0+
# Query: IGR_10 11627:11708
# Database: B._subtilis_NC_000964.3.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
IGR_10	NC_000964.3	100.000	81	0	0	1	81	11628	11708	1.13e-37	150
# BLASTN 2.13.0+
# Query: cutIGR_3176918 3177002
# Database: B._subtilis_NC_000964.3.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
cutIGR_3176918	NC_000964.3	100.000	84	0	0	1	84	3176919	3177002	2.54e-39	156
# BLASTN 2.13.0+
# Query: IGR_33 32095:32176
# Database: B._subtilis_NC_000964.3.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
IGR_33	NC_000964.3	100.000	81	0	0	1	81	11628	11708	1.13e-37	150
# BLASTN 2.13.0+
# Query: IGR_22 25151:25220
# Database: B._subtilis_NC_000964.3.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
IGR_22	NC_000964.3	100.000	69	0	0	1	69	25152	25220	4.26e-31	128
# BLASTN 2.13.0+
# Query: IGR_38 37638:37719
# Database: B._subtilis_NC_000964.3.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
IGR_38	NC_000964.3	100.000	81	0	0	1	81	37639	37719	1.13e-37	150
# BLASTN 2.13.0+
# Query: IGR_49 49942:50086
# Database: B._subtilis_NC_000964.3.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
IGR_49	NC_000964.3	100.000	144	0	0	1	144	49943	50086	2.15e-72	267
# BLASTN 2.13.0+
# Query: IGR_61 60360:60429
# Database: B._subtilis_NC_000964.3.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
IGR_61	NC_000964.3	100.000	69	0	0	1	69	60361	60429	4.26e-31	128
# BLASTN 2.13.0+
# Query: IGR_71 73021:73105
# Database: B._subtilis_NC_000964.3.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
IGR_71	NC_000964.3	100.000	84	0	0	1	84	73022	73105	2.54e-39	156
# BLASTN 2.13.0+
# Query: IGR_77 81695:81770
# Database: B._subtilis_NC_000964.3.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
IGR_77	NC_000964.3	100.000	75	0	0	1	75	81696	81770	2.21e-34	139
# BLASTN 2.13.0+
# Query: IGR_101 108558:108673
# Database: B._subtilis_NC_000964.3.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
IGR_101	NC_000964.3	100.000	115	0	0	1	115	108559	108673	2.17e-56	213
# BLASTN 2.13.0+
# Query: IGR_111 118423:118590
# Database: B._subtilis_NC_000964.3.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
IGR_111	NC_000964.3	100.000	167	0	0	1	167	118424	118590	4.17e-85	309
# BLASTN 2.13.0+
# Query: IGR_122 130630:130683
# Database: B._subtilis_NC_000964.3.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
IGR_122	NC_000964.3	100.000	53	0	0	1	53	130631	130683	2.27e-22	99.0
# BLASTN 2.13.0+
# Query: IGR_145 145822:145876
# Database: B._subtilis_NC_000964.3.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
IGR_145	NC_000964.3	100.000	54	0	0	1	54	145823	145876	6.51e-23	100
# BLASTN 2.13.0+
# Query: IGR_161 156552:156611
# Database: B._subtilis_NC_000964.3.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
IGR_161	NC_000964.3	100.000	59	0	0	1	59	156553	156611	1.24e-25	110
# BLASTN 2.13.0+
# Query: IGR_185 183323:183413
# Database: B._subtilis_NC_000964.3.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
IGR_185	NC_000964.3	100.000	90	0	0	1	90	183324	183413	1.28e-42	167
# BLASTN 2.13.0+
# Query: IGR_194 194025:194204
# Database: B._subtilis_NC_000964.3.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
IGR_194	NC_000964.3	100.000	179	0	0	1	179	194026	194204	9.63e-92	331
# BLASTN 2.13.0+
# Query: IGR_210 209556:209632
# Database: B._subtilis_NC_000964.3.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
IGR_210	NC_000964.3	100.000	76	0	0	1	76	209557	209632	6.24e-35	141
# BLASTN 2.13.0+
# Query: IGR_216 213469:213940
# Database: B._subtilis_NC_000964.3.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
IGR_216	NC_000964.3	100.000	471	0	0	1	471	213470	213940	0.0	870
# BLASTN 2.13.0+
# Query: IGR_225 222912:222970
# Database: B._subtilis_NC_000964.3.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
IGR_225	NC_000964.3	100.000	58	0	0	1	58	222913	222970	4.33e-25	108
# BLASTN 2.13.0+
# Query: IGR_234 231079:231347
# Database: B._subtilis_NC_000964.3.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
IGR_234	NC_000964.3	100.000	268	0	0	1	268	231080	231347	5.01e-141	496
# BLASTN 2.13.0+
# Query: IGR_242 241842:241916
# Database: B._subtilis_NC_000964.3.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
IGR_242	NC_000964.3	100.000	74	0	0	1	74	241843	241916	7.79e-34	137
# BLASTN 2.13.0+
# Query: IGR_1241 1324980:1325095
# Database: B._subtilis_NC_000964.3.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
IGR_1241	NC_000964.3	100.000	115	0	0	1	115	1324981	1325095	2.17e-56	213
# BLASTN 2.13.0+
# Query: IGR_250 252314:252513
# Database: B._subtilis_NC_000964.3.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
IGR_250	NC_000964.3	100.000	199	0	0	1	199	252315	252513	8.21e-103	368
# BLASTN 2.13.0+
# Query: IGR_261 265174:265475
# Database: B._subtilis_NC_000964.3.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
IGR_261	NC_000964.3	100.000	301	0	0	1	301	265175	265475	2.57e-159	556
# BLASTN 2.13.0+
# Query: IGR_270 276758:276814
# Database: B._subtilis_NC_000964.3.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
IGR_270	NC_000964.3	100.000	56	0	0	1	56	276759	276814	5.32e-24	104
# BLASTN 2.13.0+
# Query: IGR_283 287420:287498
# Database: B._subtilis_NC_000964.3.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
IGR_283	NC_000964.3	100.000	78	0	0	1	78	287421	287498	4.99e-36	145
# BLASTN 2.13.0+
# Query: IGR_292 296285:296428
# Database: B._subtilis_NC_000964.3.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
IGR_292	NC_000964.3	100.000	143	0	0	1	143	296286	296428	7.66e-72	265
# BLASTN 2.13.0+
# Query: IGR_306 311875:312158
# Database: B._subtilis_NC_000964.3.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
IGR_306	NC_000964.3	100.000	283	0	0	1	283	311876	312158	2.44e-149	523
# BLASTN 2.13.0+
# Query: IGR_319 326772:326887
# Database: B._subtilis_NC_000964.3.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
IGR_319	NC_000964.3	100.000	115	0	0	1	115	326773	326887	2.17e-56	213
# BLASTN 2.13.0+
# Query: IGR_326 335259:335328
# Database: B._subtilis_NC_000964.3.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
IGR_326	NC_000964.3	100.000	69	0	0	1	69	335260	335328	4.26e-31	128
# BLASTN 2.13.0+
# Query: IGR_333 341374:341491
# Database: B._subtilis_NC_000964.3.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
IGR_333	NC_000964.3	100.000	117	0	0	1	117	341375	341491	1.72e-57	217
# BLASTN 2.13.0+
# Query: IGR_343 352696:352857
# Database: B._subtilis_NC_000964.3.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
IGR_343	NC_000964.3	100.000	161	0	0	1	161	352697	352857	8.66e-82	298
# BLASTN 2.13.0+
# Query: IGR_350 364142:364258
# Database: B._subtilis_NC_000964.3.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
IGR_350	NC_000964.3	100.000	116	0	0	1	116	364143	364258	6.11e-57	215
# BLASTN 2.13.0+
# Query: IGR_361 372603:372770
# Database: B._subtilis_NC_000964.3.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
IGR_361	NC_000964.3	100.000	167	0	0	1	167	372604	372770	4.17e-85	309
# BLASTN 2.13.0+
# Query: IGR_371 405015:405068
# Database: B._subtilis_NC_000964.3.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
IGR_371	NC_000964.3	100.000	53	0	0	1	53	405016	405068	2.27e-22	99.0
# BLASTN 2.13.0+
# Query: IGR_378 412450:412539
# Database: B._subtilis_NC_000964.3.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
IGR_378	NC_000964.3	100.000	89	0	0	1	89	412451	412539	4.55e-42	165
# BLASTN 2.13.0+
# Query: IGR_387 424103:424207
# Database: B._subtilis_NC_000964.3.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
IGR_387	NC_000964.3	100.000	104	0	0	1	104	424104	424207	2.50e-50	193
# BLASTN 2.13.0+
# Query: IGR_394 431987:432371
# Database: B._subtilis_NC_000964.3.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
IGR_394	NC_000964.3	100.000	384	0	0	1	384	431988	432371	0.0	710
# BLASTN 2.13.0+
# Query: IGR_409 449033:449197
# Database: B._subtilis_NC_000964.3.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
IGR_409	NC_000964.3	100.000	164	0	0	1	164	449034	449197	1.90e-83	303
# BLASTN 2.13.0+
# Query: IGR_418 455935:456067
# Database: B._subtilis_NC_000964.3.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
IGR_418	NC_000964.3	100.000	132	0	0	1	132	455936	456067	9.09e-66	244
# BLASTN 2.13.0+
# Query: IGR_429 465940:466041
# Database: B._subtilis_NC_000964.3.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
IGR_429	NC_000964.3	100.000	101	0	0	1	101	465941	466041	1.12e-48	187
# BLASTN 2.13.0+
# Query: IGR_437 474225:474328
# Database: B._subtilis_NC_000964.3.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
IGR_437	NC_000964.3	100.000	103	0	0	1	103	474226	474328	8.90e-50	191
# BLASTN 2.13.0+
# Query: IGR_448 488763:488829
# Database: B._subtilis_NC_000964.3.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
IGR_448	NC_000964.3	100.000	66	0	0	1	66	488764	488829	1.86e-29	122
# BLASTN 2.13.0+
# Query: IGR_457 496561:496645
# Database: B._subtilis_NC_000964.3.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
IGR_457	NC_000964.3	100.000	84	0	0	1	84	496562	496645	2.54e-39	156
# BLASTN 2.13.0+
# Query: IGR_463 504594:504688
# Database: B._subtilis_NC_000964.3.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
IGR_463	NC_000964.3	100.000	94	0	0	1	94	504595	504688	7.99e-45	174
# BLASTN 2.13.0+
# Query: IGR_473 515615:515709
# Database: B._subtilis_NC_000964.3.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
IGR_473	NC_000964.3	100.000	94	0	0	1	94	515616	515709	7.99e-45	174
# BLASTN 2.13.0+
# Query: IGR_483 524249:524359
# Database: B._subtilis_NC_000964.3.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
IGR_483	NC_000964.3	100.000	110	0	0	1	110	524250	524359	1.24e-53	204
# BLASTN 2.13.0+
# Query: IGR_497 531513:531786
# Database: B._subtilis_NC_000964.3.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
IGR_497	NC_000964.3	100.000	273	0	0	1	273	531514	531786	8.49e-144	505
# BLASTN 2.13.0+
# Query: IGR_511 545532:545594
# Database: B._subtilis_NC_000964.3.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
IGR_511	NC_000964.3	100.000	62	0	0	1	62	545533	545594	2.85e-27	115
# BLASTN 2.13.0+
# Query: IGR_518 552501:552615
# Database: B._subtilis_NC_000964.3.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
IGR_518	NC_000964.3	100.000	114	0	0	1	114	552502	552615	7.74e-56	211
# BLASTN 2.13.0+
# Query: IGR_525 559001:559263
# Database: B._subtilis_NC_000964.3.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
IGR_525	NC_000964.3	100.000	262	0	0	1	262	559002	559263	1.06e-137	484
# BLASTN 2.13.0+
# Query: IGR_531 563461:563613
# Database: B._subtilis_NC_000964.3.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
IGR_531	NC_000964.3	100.000	152	0	0	1	152	563462	563613	8.16e-77	281
# BLASTN 2.13.0+
# Query: IGR_538 571234:571388
# Database: B._subtilis_NC_000964.3.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
